2024/10/05 02:16:23 [warn] 184#184: 512 worker_connections are not enough, reusing connections
2024/10/05 02:16:23 [alert] 184#184: 512 worker_connections are not enough
2024/10/05 02:16:23 [error] 183#183: *874 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192", referrer: "http://20.81.47.192/"
2024/10/05 02:17:27 [error] 184#184: *878 open() "/var/www/html/cdn-cgi/trace" failed (2: No such file or directory), client: 152.42.247.210, server: localhost-nginx-proxy-manager, request: "GET /cdn-cgi/trace HTTP/1.1", host: "speed.cloudflare.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/site/fosil.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /site/fosil.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/wp-includes/Requests/Transport/partners.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/Requests/Transport/partners.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/qinfofuns.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /qinfofuns.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/.well-known/pki-validation/xl2023.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /.well-known/pki-validation/xl2023.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/init.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /init.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/files/index.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /files/index.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/wp-includes/ID3" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/ID3 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/wp-includes/block-supports/luuf.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/block-supports/luuf.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/public_html/wp-content/themes/seotheme/db.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /public_html//wp-content/themes/seotheme/db.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/wp-includes/rlkrftts.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/rlkrftts.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:53 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/tinymce/alfa-rex.php56" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/tinymce/alfa-rex.php56 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/css/0808.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /css/0808.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-includes/customize/about.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/customize/about.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/b9jsx1f5/fooster1337.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/b9jsx1f5/fooster1337.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/iedqxery/fooster1337.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/iedqxery/fooster1337.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/xzltqixj.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /xzltqixj.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/api.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /api.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/alfa-rex.php8" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /alfa-rex.php8 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-admin/css/colors/blue/blkawjvc.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/css/colors/blue/blkawjvc.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-admin/css/colors/h.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/css/colors/h.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/josozab/ypbuphxl.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/josozab/ypbuphxl.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/xl2023.php.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /xl2023.php.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-includes/Text/ws.php.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/Text/ws.php.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-content/fonts/alfa-rex.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/fonts/alfa-rex.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/modules/mod_simplefileuploadv1.3/elements/zxhkccdc.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /modules/mod_simplefileuploadv1.3/elements/zxhkccdc.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:54 [error] 184#184: *883 open() "/var/www/html/wp-includes/ID3/index.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/ID3/index.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/wp-class.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-class.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/css/alfa-rex.php8" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /css/alfa-rex.php8 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/crack_self_restore.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /crack_self_restore.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/wp-admin/includes/class-wp-filesystem-base.php.1601627960" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/includes/class-wp-filesystem-base.php.1601627960 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/seotheme/db.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //wp-content/themes/seotheme/db.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/WordPress/wp-content/plugins/fix/up.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /WordPress/wp-content/plugins/fix/up.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/shirtkobain/mail.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /shirtkobain/mail.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/wp-includes/blocks" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/blocks HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/assets/alfa-rex.php56" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /assets/alfa-rex.php56 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/wp-includes/rest-api/alfa-rex.php56" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/rest-api/alfa-rex.php56 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/fix/autoload_classmap.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/fix/autoload_classmap.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/plugins/ph-file-manager/wp-file.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /plugins/ph-file-manager/wp-file.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/wp-includes/PHPMailer/plugins.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //wp-includes/PHPMailer/plugins.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/EGH1KS.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /EGH1KS.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:55 [error] 184#184: *883 open() "/var/www/html/classwithtostring.php/rbzccnnp.php/text.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /classwithtostring.php/rbzccnnp.php/text.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/wp-includes/SimplePie/network.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/SimplePie/network.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/fosil.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/fosil.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/wp-comments-post.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-comments-post.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/fw.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /fw.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/tinymce/erin1.PhP7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/tinymce/erin1.PhP7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/.wp-cli/alfa-rex.php7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /.wp-cli/alfa-rex.php7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/plupload/TqYLASaEkH.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/plupload/TqYLASaEkH.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/ALFA_DATA/alfa-rex.php56" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /ALFA_DATA/alfa-rex.php56 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/wp-content/ovawmhumw.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/ovawmhumw.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/demo.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /demo.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/admin/uploads/Property_5bb750a72c247.php__" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /admin/uploads/Property_5bb750a72c247.php__ HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/.well-known/gtdwdvje.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /.well-known/gtdwdvje.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/.well-known/pki-validation/luuf.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //.well-known/pki-validation/luuf.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/screenshot_1.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /screenshot_1.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:56 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/x0wn04ey/fooster1337.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/x0wn04ey/fooster1337.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:57 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/oc7y6yjs/fooster1337.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/oc7y6yjs/fooster1337.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:57 [error] 184#184: *883 open() "/var/www/html/.well-known/pki-validation/cloud.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /.well-known/pki-validation/cloud.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:57 [error] 184#184: *883 open() "/var/www/html/wp-includes/Text/fosil.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/Text/fosil.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:57 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/trfree/elp.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/trfree/elp.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:57 [error] 184#184: *883 open() "/var/www/html/wp-includes/random_compat/chosen.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/random_compat/chosen.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:57 [error] 184#184: *883 open() "/var/www/html/manager.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /manager.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:57 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/vzkzxjdi/fooster1337.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/vzkzxjdi/fooster1337.php HTTP/1.1", host: "thomasgroupusa.com"
